event_id,timestamp,station_id,tool_id,controller_id,model_code,program_id,fastening_point,batch_id,shift,torque_nm,angle_deg,current_a,cycle_time_s,retry_count,result,alarm_code,calibration_days_remaining,scenario_label
EVT-00104,2026-07-14T11:26:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.307,86.471,6.156,4.567,0,OK,,38,normal
EVT-00403,2026-07-14T11:26:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,49.106,91.419,6.551,4.716,0,OK,,28,normal
EVT-00772,2026-07-14T11:26:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.884,112.094,6.697,5.08,0,OK,,38,normal
EVT-00254,2026-07-14T11:27:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.085,90.043,6.202,4.786,0,OK,,38,normal
EVT-00623,2026-07-14T11:27:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.592,100.189,6.467,4.896,0,OK,,38,normal
EVT-00105,2026-07-14T11:28:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.864,81.866,6.255,4.58,0,OK,,38,normal
EVT-00404,2026-07-14T11:28:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.386,90.766,6.64,4.87,0,OK,,28,normal
EVT-00773,2026-07-14T11:28:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.787,108.027,6.71,4.963,0,OK,,38,normal
EVT-00255,2026-07-14T11:29:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.687,87.279,6.288,4.817,0,OK,,38,normal
EVT-00624,2026-07-14T11:29:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.899,104.419,6.641,4.736,0,OK,,38,normal
EVT-00106,2026-07-14T11:30:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.466,83.478,6.055,4.612,0,OK,,38,normal
EVT-00405,2026-07-14T11:30:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.812,93.71,6.457,4.795,0,OK,,28,normal
EVT-00774,2026-07-14T11:30:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.757,113.033,6.63,5.188,0,OK,,38,normal
EVT-00256,2026-07-14T11:31:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.969,95.25,6.27,4.628,0,OK,,38,normal
EVT-00625,2026-07-14T11:31:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.03,101.627,6.806,4.759,0,OK,,38,normal
EVT-00107,2026-07-14T11:32:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.219,84.722,6.188,4.764,0,OK,,38,normal
EVT-00406,2026-07-14T11:32:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.142,97.969,6.346,4.735,0,OK,,28,normal
EVT-00775,2026-07-14T11:32:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.45,112.09,6.827,5.022,0,OK,,38,normal
EVT-00257,2026-07-14T11:33:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,40.031,90.622,6.417,4.849,0,OK,,38,normal
EVT-00626,2026-07-14T11:33:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.284,103.155,6.705,4.963,0,OK,,38,normal
EVT-00108,2026-07-14T11:34:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.572,81.716,6.348,4.673,0,OK,,38,normal
EVT-00407,2026-07-14T11:34:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,46.082,92.136,6.256,4.779,0,OK,,28,normal
EVT-00776,2026-07-14T11:34:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.362,112.038,6.805,5.032,0,OK,,38,normal
EVT-00258,2026-07-14T11:35:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.206,90.57,6.13,4.586,0,OK,,38,normal
EVT-00627,2026-07-14T11:35:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.058,102.773,6.747,5.11,0,OK,,38,normal
EVT-00109,2026-07-14T11:36:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,32.547,80.865,6.116,4.698,0,OK,,38,normal
EVT-00408,2026-07-14T11:36:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.077,96.414,6.355,4.804,0,OK,,28,normal
EVT-00777,2026-07-14T11:36:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,63.983,112.312,6.677,5.133,0,OK,,38,normal
EVT-00259,2026-07-14T11:37:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.948,91.385,6.205,4.649,0,OK,,38,normal
EVT-00628,2026-07-14T11:37:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,56.241,102.652,6.663,4.819,0,OK,,38,normal
EVT-00110,2026-07-14T11:38:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-02,A,31.984,82.486,6.261,4.816,0,OK,,38,normal
EVT-00409,2026-07-14T11:38:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,47.948,93.944,6.281,4.799,0,OK,,27,normal
EVT-00778,2026-07-14T11:38:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,62.845,110.519,6.745,5.058,0,OK,,38,normal
EVT-00260,2026-07-14T11:39:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-02,A,39.274,91.287,6.363,4.698,0,OK,,38,normal
EVT-00629,2026-07-14T11:39:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,55.884,101.145,6.71,4.973,0,OK,,38,normal
EVT-00111,2026-07-14T11:40:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,31.58,83.108,6.017,4.66,0,OK,,38,normal
EVT-00410,2026-07-14T11:40:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-02,A,48.291,95.345,6.493,4.701,0,OK,,27,normal
EVT-00779,2026-07-14T11:40:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,62.898,110.902,6.919,4.94,0,OK,,38,normal
EVT-00261,2026-07-14T11:41:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.548,94.023,6.403,4.874,0,OK,,38,normal
EVT-00630,2026-07-14T11:41:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-02,A,54.497,103.066,6.623,5.023,0,OK,,38,normal
EVT-00112,2026-07-14T11:42:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,32.009,79.587,6.028,4.776,0,OK,,38,normal
EVT-00411,2026-07-14T11:42:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,46.954,92.366,6.502,4.841,0,OK,,27,normal
EVT-00780,2026-07-14T11:42:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-02,A,64.946,113.306,6.606,5.013,1,OK,,38,normal
EVT-00262,2026-07-14T11:43:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.783,88.928,6.206,4.76,0,OK,,38,normal
EVT-00631,2026-07-14T11:43:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,54.945,104.2,6.398,4.992,0,OK,,38,normal
EVT-00113,2026-07-14T11:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,33.264,83.139,6.192,4.689,0,OK,,38,normal
EVT-00412,2026-07-14T11:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.11,97.995,6.44,5.01,0,OK,,27,normal
EVT-00781,2026-07-14T11:44:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,63.865,108.645,6.717,4.891,0,OK,,38,normal
EVT-00263,2026-07-14T11:45:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.452,90.136,6.383,4.851,0,OK,,38,normal
EVT-00632,2026-07-14T11:45:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,55.5,99.968,6.564,4.887,0,OK,,38,normal
EVT-00114,2026-07-14T11:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,31.882,83.893,5.978,4.524,0,OK,,38,normal
EVT-00413,2026-07-14T11:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.734,95.203,6.237,4.791,0,OK,,27,normal
EVT-00782,2026-07-14T11:46:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,64.345,118.293,6.933,5.032,0,OK,,38,normal
EVT-00264,2026-07-14T11:47:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.335,86.602,6.198,4.669,0,OK,,38,normal
EVT-00633,2026-07-14T11:47:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,55.111,104.115,6.536,4.847,0,OK,,38,normal
EVT-00115,2026-07-14T11:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,32.384,84.452,6.134,4.661,0,OK,,38,normal
EVT-00414,2026-07-14T11:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,47.913,96.145,6.65,4.9,0,OK,,27,normal
EVT-00783,2026-07-14T11:48:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,64.34,112.23,6.842,5.011,0,OK,,38,normal
EVT-00265,2026-07-14T11:49:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.526,86.323,6.218,4.832,0,OK,,38,normal
EVT-00634,2026-07-14T11:49:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,57.012,102.636,6.466,4.952,0,OK,,38,normal
EVT-00116,2026-07-14T11:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,32.277,84.629,5.917,4.601,0,OK,,38,normal
EVT-00415,2026-07-14T11:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.094,96.968,6.313,4.868,0,OK,,26,normal
EVT-00784,2026-07-14T11:50:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,63.973,108.647,6.889,4.978,0,OK,,38,normal
EVT-00266,2026-07-14T11:51:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,39.455,91.348,6.082,4.673,0,OK,,38,normal
EVT-00635,2026-07-14T11:51:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,54.397,102.376,6.621,4.903,0,OK,,38,normal
EVT-00117,2026-07-14T11:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,32.216,81.762,6.13,4.686,0,OK,,38,normal
EVT-00416,2026-07-14T11:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.405,95.167,6.401,4.79,0,OK,,26,normal
EVT-00785,2026-07-14T11:52:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,64.387,115.424,6.789,5.005,0,OK,,38,normal
EVT-00267,2026-07-14T11:53:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,39.61,92.895,6.31,4.745,0,OK,,38,normal
EVT-00636,2026-07-14T11:53:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,56.283,106.994,6.578,4.953,0,OK,,38,normal
EVT-00118,2026-07-14T11:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,31.527,83.324,6.283,4.496,0,OK,,38,normal
EVT-00417,2026-07-14T11:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.426,97.003,6.523,4.636,0,OK,,26,normal
EVT-00786,2026-07-14T11:54:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,64.037,110.671,6.829,4.8,0,OK,,38,normal
EVT-00268,2026-07-14T11:55:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.368,90.205,6.342,4.721,0,OK,,38,normal
EVT-00637,2026-07-14T11:55:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,57.171,104.856,6.735,4.679,0,OK,,38,normal
EVT-00119,2026-07-14T11:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,32.38,82.827,6.202,4.624,0,OK,,38,normal
EVT-00418,2026-07-14T11:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.022,95.785,6.343,4.68,0,OK,,26,normal
EVT-00787,2026-07-14T11:56:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,62.782,108.634,6.549,5.004,0,OK,,38,normal
EVT-00269,2026-07-14T11:57:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,39.67,86.126,6.204,4.743,0,OK,,38,normal
EVT-00638,2026-07-14T11:57:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,56.361,102.258,6.523,4.908,0,OK,,38,normal
EVT-00120,2026-07-14T11:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,32.985,85.582,6.039,4.643,0,OK,,38,normal
EVT-00419,2026-07-14T11:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,47.946,97.072,6.159,4.747,0,OK,,26,normal
EVT-00788,2026-07-14T11:58:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,64.712,112.06,6.691,4.884,0,OK,,38,normal
EVT-00270,2026-07-14T11:59:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,41.02,93.266,6.057,4.702,0,OK,,38,normal
EVT-00639,2026-07-14T11:59:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,56.181,103.311,6.542,4.975,0,OK,,38,normal
EVT-00121,2026-07-14T12:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,31.318,80.907,6.159,4.714,0,OK,,38,normal
EVT-00420,2026-07-14T12:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,49.524,93.368,6.446,4.859,0,OK,,26,normal
EVT-00789,2026-07-14T12:00:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,64.039,118.048,6.804,5.03,0,OK,,38,normal
EVT-00271,2026-07-14T12:01:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.059,91.815,6.357,4.837,0,OK,,38,normal
EVT-00640,2026-07-14T12:01:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,56.82,104.384,6.493,4.902,0,OK,,38,normal
EVT-00122,2026-07-14T12:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,32.932,84.468,5.874,4.645,0,OK,,38,normal
EVT-00421,2026-07-14T12:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.65,95.625,6.156,4.947,0,OK,,25,normal
EVT-00790,2026-07-14T12:02:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,64.429,112.92,6.763,5.033,0,OK,,38,normal
EVT-00272,2026-07-14T12:03:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.39,93.756,6.376,4.811,0,OK,,38,normal
EVT-00641,2026-07-14T12:03:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,56.721,105.943,6.439,4.83,0,OK,,38,normal
EVT-00123,2026-07-14T12:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,32.803,79.955,6.214,4.667,0,OK,,38,normal
EVT-00422,2026-07-14T12:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,47.665,95.768,6.472,4.983,0,OK,,25,normal
EVT-00791,2026-07-14T12:04:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,64.177,113.322,6.742,4.851,0,OK,,38,normal
EVT-00273,2026-07-14T12:05:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.629,89.424,6.085,4.716,0,OK,,38,normal
EVT-00642,2026-07-14T12:05:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,56.611,103.28,6.67,4.987,0,OK,,38,normal
EVT-00124,2026-07-14T12:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,33.429,85.295,6.26,4.653,0,OK,,38,normal
EVT-00423,2026-07-14T12:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.164,96.863,6.424,4.87,0,OK,,25,normal
EVT-00792,2026-07-14T12:06:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,63.201,109.178,6.783,5.014,0,OK,,38,normal
EVT-00274,2026-07-14T12:07:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.139,89.754,6.162,4.936,0,OK,,38,normal
EVT-00643,2026-07-14T12:07:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,56.979,103.007,6.485,4.904,0,OK,,38,normal
EVT-00125,2026-07-14T12:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,31.857,79.593,6.05,4.476,0,OK,,38,normal
EVT-00424,2026-07-14T12:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.629,94.765,6.289,4.779,0,OK,,25,normal
EVT-00793,2026-07-14T12:08:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,63.392,112.801,6.807,4.87,0,OK,,38,normal
EVT-00275,2026-07-14T12:09:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,39.342,89.556,6.128,4.696,0,OK,,38,normal
EVT-00644,2026-07-14T12:09:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,56.039,101.387,6.571,4.911,1,OK,,38,normal
EVT-00126,2026-07-14T12:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,31.268,87.887,5.97,4.726,0,OK,,38,normal
EVT-00425,2026-07-14T12:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.212,92.189,6.433,4.776,0,OK,,25,normal
EVT-00794,2026-07-14T12:10:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,64.263,113.548,6.668,4.957,0,OK,,38,normal
EVT-00276,2026-07-14T12:11:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,38.67,93.194,6.359,4.746,0,OK,,38,normal
EVT-00645,2026-07-14T12:11:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,56.47,103.142,6.744,4.946,0,OK,,38,normal
EVT-00127,2026-07-14T12:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,31.679,83.276,6.095,4.558,0,OK,,38,normal
EVT-00426,2026-07-14T12:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.355,97.304,6.366,4.644,0,OK,,25,normal
EVT-00795,2026-07-14T12:12:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,63.533,110.365,6.511,4.942,0,OK,,38,normal
EVT-00277,2026-07-14T12:13:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.93,92.958,6.217,4.742,0,OK,,38,normal
EVT-00646,2026-07-14T12:13:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,56.218,101.218,6.583,4.774,0,OK,,38,normal
EVT-00128,2026-07-14T12:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,31.936,82.338,6.146,4.531,0,OK,,38,normal
EVT-00427,2026-07-14T12:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,48.192,95.358,6.449,4.817,0,OK,,24,normal
EVT-00796,2026-07-14T12:14:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,65.492,116.261,6.622,5.066,0,OK,,38,normal
EVT-00278,2026-07-14T12:15:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P02,BATCH-DEMO-03,A,40.744,90.815,6.366,4.796,0,OK,,38,normal
EVT-00647,2026-07-14T12:15:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P04,BATCH-DEMO-03,A,55.812,105.348,6.681,4.979,0,OK,,38,normal
EVT-00129,2026-07-14T12:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P01,BATCH-DEMO-03,A,31.116,85.097,6.032,4.465,0,OK,,38,normal
EVT-00428,2026-07-14T12:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P03,BATCH-DEMO-03,A,47.777,91.012,6.424,4.743,0,OK,,24,normal
EVT-00797,2026-07-14T12:16:00,ST-FAS-07,TOOL-TG-07,CTRL-TG-07,DEMO-A,PGM-A-07,P05,BATCH-DEMO-03,A,64.792,113.314,6.792,5.032,0,OK,,38,normal
